STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,Visibility,Temperature,Humidity,WindSpeed,HourlyWindDirection,HourlyStationPressure,HourlySeaLevelPressure,HourlyAltimeterSetting,DailySunrise,DailySunset
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 00:51,FM-15,10,30,56,9,330,29.28,30.02,30,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 01:51,FM-15,10,30,58,0,0,29.27,30.02,29.99,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 02:51,FM-15,6,29,72,8,330,29.28,30.02,30,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 03:51,FM-15,0.75,28,81,0,0,29.29,30.04,30.01,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 04:51,FM-15,10,26,78,11,350,29.32,30.06,30.04,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 05:51,FM-15,10,25,72,11,360,29.35,30.09,30.07,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 06:51,FM-15,5,23,72,7,360,29.37,30.12,30.09,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 07:51,FM-15,10,21,68,11,360,29.42,30.17,30.14,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 08:51,FM-15,9,21,65,9,360,29.45,30.19,30.17,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 09:51,FM-15,10,21,62,9,360,29.46,30.21,30.18,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 10:51,FM-15,10,21,59,11,340,29.49,30.24,30.21,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 11:51,FM-15,10,21,54,9,360,29.49,30.24,30.21,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 12:51,FM-15,10,22,50,10,340,29.5,30.25,30.22,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 13:51,FM-15,10,22,55,8,10,29.47,30.22,30.19,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 14:51,FM-15,10,20,65,13,350,29.51,30.26,30.23,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 15:51,FM-15,6,18,68,14,360,29.5,30.25,30.22,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 16:51,FM-15,5,16,74,9,360,29.53,30.29,30.25,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 17:51,FM-15,0.5,15,74,9,10,29.54,30.3,30.26,1227,2342
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 18:51,FM-15,1,14,77,9,350,29.56,30.32,30.28,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 19:51,FM-15,1.5,13,74,9,360,29.56,30.32,30.28,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 20:51,FM-15,2,12,77,11,350,29.59,30.35,30.31,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 21:51,FM-15,0.75,11,77,13,350,29.59,30.35,30.31,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 22:51,FM-15,2,11,73,10,350,29.57,30.34,30.3,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 23:51,FM-15,2.5,11,70,11,360,29.57,30.33,30.29,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,01-03-2014 23:59,SOD,10,32,61,10,0,29.35,30.09,30.07,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 00:51,FM-15,1.5,10,73,10,340,29.62,30.38,30.34,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 01:51,FM-15,4,10,69,9,10,29.59,30.35,30.31,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 02:51,FM-15,2,10,73,8,360,29.59,30.35,30.31,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 03:51,FM-15,4,9,70,14,350,29.59,30.36,30.31,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 04:51,FM-15,9,9,58,10,350,29.6,30.37,30.33,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 05:51,FM-15,9,8,57,10,350,29.6,30.37,30.32,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 06:51,FM-15,10,7,57,13,340,29.6,30.38,30.33,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 07:51,FM-15,10,7,57,14,350,29.62,30.39,30.35,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 08:51,FM-15,10,8,57,14,330,29.63,30.4,30.36,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 09:51,FM-15,10,9,55,10,330,29.63,30.41,30.36,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 10:51,FM-15,10,10,55,13,340,29.63,30.4,30.36,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 11:51,FM-15,10,12,56,8,350,29.63,30.4,30.36,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 12:51,FM-15,10,13,54,14,340,29.6,30.38,30.33,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 13:51,FM-15,10,12,53,11,330,29.6,30.37,30.32,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 14:51,FM-15,10,12,53,14,340,29.6,30.38,30.33,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 15:51,FM-15,10,11,51,9,350,29.6,30.38,30.33,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 16:51,FM-15,10,9,52,11,330,29.62,30.39,30.34,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 17:51,FM-15,10,7,50,13,330,29.62,30.4,30.35,1226,2343
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 18:51,FM-15,10,6,45,13,340,29.64,30.42,30.37,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 19:51,FM-15,10,5,42,14,340,29.65,30.43,30.38,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 20:51,FM-15,10,4,40,9,330,29.65,30.43,30.38,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 21:51,FM-15,10,2,44,8,350,29.68,30.46,30.41,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 22:51,FM-15,10,3,40,10,350,29.67,30.45,30.4,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 23:51,FM-15,10,2,42,8,350,29.68,30.46,30.41,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,02-03-2014 23:59,SOD,10,32,61,10,0,29.35,30.09,30.07,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 00:51,FM-15,10,2,42,11,360,29.68,30.46,30.41,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 01:51,FM-15,10,1,44,9,340,29.68,30.46,30.41,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 02:51,FM-15,10,0,44,10,340,29.67,30.45,30.4,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 03:51,FM-15,10,-1,46,9,350,29.68,30.46,30.41,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 04:51,FM-15,10,-1,46,13,350,29.68,30.46,30.41,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 05:51,FM-15,10,-1,51,11,340,29.69,30.48,30.42,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 06:51,FM-15,10,0,54,13,350,29.7,30.48,30.43,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 07:51,FM-15,10,3,57,8,360,29.71,30.5,30.44,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 08:51,FM-15,4,6,60,3,30,29.73,30.51,30.46,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 09:51,FM-15,3,9,64,0,0,29.74,30.52,30.47,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 10:51,FM-15,3,14,64,0,0,29.74,30.52,30.47,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 11:51,FM-15,5,13,67,3,0,29.74,30.52,30.47,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 12:51,FM-15,9,15,61,0,0,29.74,30.52,30.47,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 13:51,FM-15,10,19,49,0,0,29.72,30.49,30.45,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 14:51,FM-15,10,18,52,5,120,29.71,30.48,30.44,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 15:51,FM-15,10,18,54,6,150,29.69,30.47,30.42,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 16:51,FM-15,10,19,47,0,0,29.69,30.46,30.42,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 17:51,FM-15,10,15,53,8,250,29.68,30.46,30.41,1224,2344
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 18:51,FM-15,10,12,56,3,260,29.67,30.45,30.4,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 19:51,FM-15,10,9,58,5,240,29.66,30.44,30.39,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 20:51,FM-15,10,11,58,3,210,29.64,30.42,30.37,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 21:51,FM-15,10,11,55,3,250,29.64,30.41,30.37,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 22:51,FM-15,10,11,58,0,0,29.62,30.4,30.35,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 23:51,FM-15,10,12,58,3,230,29.62,30.38,30.34,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,03-03-2014 23:59,SOD,10,32,61,10,0,29.35,30.09,30.07,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 00:51,FM-15,10,13,54,6,260,29.62,30.39,30.34,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 01:51,FM-15,10,12,56,3,250,29.6,30.36,30.32,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 02:51,FM-15,10,13,56,6,180,29.57,30.33,30.29,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 03:51,FM-15,10,13,56,5,250,29.59,30.35,30.31,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 04:51,FM-15,8,13,61,5,170,29.57,30.33,30.29,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 05:51,FM-15,10,13,64,5,180,29.57,30.33,30.29,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 06:51,FM-15,10,14,61,6,180,29.55,30.32,30.27,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 07:51,FM-15,10,14,58,7,180,29.53,30.29,30.25,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 08:51,FM-15,10,16,54,8,200,29.52,30.28,30.24,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 09:51,FM-15,10,18,52,10,230,29.51,30.27,30.23,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 10:51,FM-15,10,19,54,8,210,29.5,30.25,30.22,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 11:51,FM-15,10,22,50,8,250,29.49,30.25,30.21,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 12:51,FM-15,10,24,46,10,230,29.47,30.23,30.19,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 13:51,FM-15,10,24,46,6,230,29.45,30.2,30.17,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 14:51,FM-15,10,25,42,7,240,29.44,30.2,30.16,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 15:51,FM-15,10,27,41,3,0,29.44,30.19,30.16,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 16:51,FM-15,10,26,42,3,310,29.44,30.19,30.16,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 17:51,FM-15,10,23,46,6,340,29.45,30.21,30.17,1222,2345
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 18:51,FM-15,10,21,50,3,330,29.47,30.22,30.19,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 19:51,FM-15,10,23,55,5,50,29.47,30.22,30.19,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 20:51,FM-15,10,22,57,5,40,29.48,30.24,30.2,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 21:51,FM-15,10,23,57,6,40,29.5,30.25,30.22,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 22:51,FM-15,10,23,60,7,40,29.5,30.25,30.22,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 23:51,FM-15,10,23,60,10,50,29.5,30.25,30.22,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,04-03-2014 23:59,SOD,10,32,61,10,0,29.35,30.09,30.07,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 00:51,FM-15,10,23,60,10,50,29.51,30.26,30.23,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 01:51,FM-15,9,21,71,11,30,29.54,30.29,30.26,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 02:51,FM-15,4,19,77,13,40,29.55,30.31,30.27,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 03:51,FM-15,3,19,77,13,30,29.56,30.32,30.28,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 04:51,FM-15,2.5,19,77,10,30,29.57,30.32,30.29,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 05:51,FM-15,1.5,19,77,8,40,29.6,30.35,30.32,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 06:51,FM-15,1,19,77,13,40,29.62,30.38,30.34,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 07:51,FM-15,0.75,20,74,11,40,29.64,30.4,30.37,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 08:51,FM-15,2,21,74,18,50,29.64,30.4,30.37,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 09:51,FM-15,2.5,21,74,17,50,29.65,30.42,30.38,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 10:51,FM-15,3,21,71,15,60,29.66,30.43,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 11:51,FM-15,3,23,65,15,60,29.66,30.42,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 12:51,FM-15,10,22,63,11,60,29.66,30.42,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 13:51,FM-15,10,23,60,13,40,29.66,30.42,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 14:51,FM-15,9,23,63,14,40,29.66,30.43,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 15:51,FM-15,10,22,63,15,40,29.66,30.43,30.39,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 16:51,FM-15,10,21,65,13,30,29.67,30.43,30.4,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 17:51,FM-15,10,20,65,13,30,29.68,30.44,30.41,1221,2346
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 18:51,FM-15,10,20,65,8,30,29.68,30.45,30.41,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 19:51,FM-15,10,20,65,8,30,29.67,30.44,30.4,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 20:51,FM-15,10,19,71,6,20,29.69,30.45,30.42,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 21:51,FM-15,10,22,66,10,90,29.68,30.45,30.41,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 22:51,FM-15,10,21,62,10,90,29.67,30.44,30.4,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 23:51,FM-15,10,20,65,13,90,29.66,30.43,30.39,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,05-03-2014 23:59,SOD,10,32,61,10,0,29.35,30.09,30.07,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 00:51,FM-15,10,19,65,10,100,29.67,30.44,30.4,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 01:51,FM-15,10,20,60,10,90,29.66,30.43,30.39,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 02:51,FM-15,10,19,62,8,80,29.66,30.42,30.39,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 03:51,FM-15,10,18,65,8,90,29.64,30.4,30.37,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 04:51,FM-15,10,18,62,8,80,29.64,30.4,30.37,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 05:51,FM-15,10,17,64,9,80,29.62,30.39,30.35,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 06:51,FM-15,10,17,64,8,70,29.62,30.39,30.35,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 07:51,FM-15,10,18,62,8,80,29.62,30.38,30.34,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 08:51,FM-15,10,19,62,9,110,29.6,30.36,30.32,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 09:51,FM-15,10,21,57,6,140,29.57,30.34,30.3,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 10:51,FM-15,10,23,55,3,160,29.57,30.34,30.3,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 11:51,FM-15,10,26,53,3,130,29.55,30.3,30.27,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 12:51,FM-15,10,31,45,0,0,29.52,30.27,30.24,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 13:51,FM-15,10,31,45,0,0,29.48,30.23,30.2,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 14:51,FM-15,10,32,50,6,140,29.46,30.21,30.18,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 15:51,FM-15,10,30,54,9,100,29.44,30.19,30.16,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 16:51,FM-15,10,30,54,7,0,29.42,30.17,30.14,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 17:51,FM-15,10,29,56,6,80,29.42,30.17,30.14,1219,2348
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 18:51,FM-15,10,27,58,6,60,29.41,30.16,30.13,1218,2349
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,06-03-2014 19:51,FM-15,10,25,60,7,130,29.4,30.16,30.12,1218,2349
